,Participante,Texto,Sentimiento,Palabras,Dia,Mes,Anio
461,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"No sólo de pan vive el hombre. Lo material no es la felicidad. No es el dinero la felicidad. La felicidad es estar bien con uno mismo, estar bien con nuestra conciencia, estar bien con el prójimo.",0.3221942368730241,37,4,12,2018
462,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"No es el dinero, no son los títulos. Es el estar sirviendo a los demás. Eso es lo que nos hace felices. Es una concepción distinta, además, es servicio público. No les parece porque es poco dinero, pues, entonces, existe el sector privado, que tampoco pagan mucho, porque todo esto es fantasioso, hay muchos mitos. Pregunten cuánto gana un servidor o un gerente en una empresa, en un banco. No crean que ganan mucho.",0.0089909962967019,74,4,12,2018
463,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Claro hay, en el sector privado, ciertos directivos que sí ganan mucho, pero la mayoría de la gente que trabaja en el sector privado no tiene muchos sueldos, es el caso de las universidades.",0.1958466739123671,34,4,12,2018
464,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Ustedes, qué bueno que tratamos el tema. A ver, que levante la mano quién gana 105 mil pesos mensuales.",0.0582554862683674,19,4,12,2018
465,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Ah, te rayaste.",0.3051327996622909,3,4,12,2018
466,-PREGUNTA," Gracias. Buenos días, presidente.",0.6747361237818794,4,4,12,2018
467,-PREGUNTA,"Preguntarle, en el tema de los gobernadores, por ejemplo, ahora en Jalisco hay una situación difícil en materia de seguridad, no sé qué reporte le dieron en la mañana porque fueron emboscados unos policías, está el asunto de las granadas.",0.0125386943869807,40,4,12,2018
468,-PREGUNTA,"Y por ejemplo, el gobernador Alfaro, el próximo gobernador, pues no hay buena relación en el tema de los súper delegados, considera que hay una invasión. Usted decía, si no quieren colaborar, bueno, pues ellos saben. Pero sí no hay esa colaboración, ¿cómo se va a resolver este tema?",0.0275749516967809,49,4,12,2018
469,-PREGUNTA,Qué mensaje les va a dar hoy a los gobernadores para que puedan avanzar en materia de seguridad ante estas situaciones difíciles.,0.0349581551415724,22,4,12,2018
470,-PREGUNTA,"Y, por otro lado, preguntarle, cuándo se va a enviar la iniciativa para la derogación de la Reforma Educativa, para el cambio de la reforma.",0.4801025802992995,25,4,12,2018
471,-PREGUNTA,Gracias.,0.441790940003079,1,4,12,2018
472,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR," Miren, en efecto, en Jalisco el sábado se presentaron estos incidentes.",0.1216206187466727,11,4,12,2018
473,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Lo de la Embajada y se está atendiendo por la Fiscalía General el asunto. No pasó a mayores, tenemos esa información.",0.1022780854168414,21,4,12,2018
474,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y también tenemos el informe de policías asesinados en Jalisco. Les puedo decir que, del informe de la mañana, son los dos estados donde se registraron más hechos violentos, Jalisco y Michoacán. Nosotros tenemos que cumplir con nuestra responsabilidad y atender estos casos.",0.0032435629598303,43,4,12,2018
475,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Lo otro es una polémica que todavía no tiene razón de ser, porque se trata de un Gobernador electo, el que tiene la responsabilidad es el Gobernador actual en este tema. Cuando él tome posesión, vamos a establecer comunicación; pero está muy claro el que hay delitos del fuero común y delitos del fuero federal y cada Gobierno tiene que atenderlos, si se da la coordinación muy bien. Si no se acepta, cada quien se tiene que ocupar de lo que le corresponde.",0.0432867918517586,83,4,12,2018
476,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Acerca de la reforma para cancelar la mal llamada Reforma Educativa, va a ser posiblemente la semana próxima. Ya se tiene elaborado el proyecto, hay un consenso de maestros que nos están ayudando en la elaboración para cumplir también con este compromiso.",0.2002425486766567,42,4,12,2018
477,-PREGUNTA," Se sabe exactamente qué organización criminal emboscó a los policías; si este tipo de circunstancias ameritará el despliegue de mayores efectivos federales, militares y de Policía Federal.",0.1021128785525353,27,4,12,2018
478,-PREGUNTA,"Esto, por otro lado, ha tenido ya, presidente, dos reuniones con su Gabinete de Seguridad. Qué le han dicho los funcionarios más informados de este país, además del presidente, sobre el mapa del narcotráfico, qué papel ocupa el cartel de Jalisco Nueva Generación en ese mapa y cómo se está moviendo el cartel de Joaquín Guzmán Loera en nuestro país aún con su juicio vigente.",0.474519326539419,65,4,12,2018
479,-PREGUNTA,"Y, finalmente, cuál es el perfil del ministro o ministra que va a ocupar la vacante que dejó el ministro José Ramón Cossío.",0.0039083018129766,23,4,12,2018
480,-PREGUNTA,"Gracias, y cuándo enviaría esto al Senado.",0.3012938095130079,7,4,12,2018
481,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR, Yo estoy muy satisfecho y seguro de contar con un Gabinete de Seguridad de mujeres y de hombres con experiencia y con deseos de ayudar para garantizar la paz y la tranquilidad en el país.,0.7951486422838087,35,4,12,2018
482,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Me siento muy respaldado por el Gabinete de Seguridad. Son de primer orden los integrantes del Gabinete de Seguridad.,0.4634464097423302,19,4,12,2018
483,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y sí quiero hacer una precisión. Vamos a atender, desde luego, todas las demandas de que haya paz, de que haya tranquilidad. Se va a combatir la inseguridad, la violencia. Pero vamos a poner en el centro la seguridad de los ciudadanos, la seguridad pública. Eso es lo que más nos importa; por eso lo de la definición de las coordinaciones.",0.2058427551525718,61,4,12,2018
484,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Van a existir operativos especiales, pero lo fundamental es que en el territorio donde vive la gente haya vigilancia, haya seguridad.",0.5650579488064041,21,4,12,2018
485,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Por eso nos importa mucho todo lo que tiene que ver con delitos que afectan a la población: homicidios, robos, secuestros.",0.0158571696214407,21,4,12,2018
486,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Esto es lo principal. No quiere decir que no se vaya a atender lo otro. Pero lo más importante es la seguridad para los ciudadanos.,0.5248399301973649,25,4,12,2018
487,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Acerca de la propuesta para la sustitución del ministro que termina, se jubila en la Corte, ya en su momento vamos a presentar la terna al Senado, como lo establece el procedimiento.",0.0561189548602599,32,4,12,2018
488,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Van a ser abogados, obviamente, mujeres hombres con integridad, con principios, honestos. Nos corresponde a nosotros hacer esta propuesta al Poder Legislativo, y vamos a cuidar de que sean personas íntegras, honestas, que cumplan con el propósito de impartir justicia, para que así el Poder Judicial tenga buenos jueces y se imparta justicia.",0.0327073367745809,53,4,12,2018
489,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Y terminamos con dos más.,0.5807763812715189,5,4,12,2018
490,-PREGUNTA, Buenos días.,0.9384397760356878,2,4,12,2018
491,-PREGUNTA,"Gabriela Jiménez, del Sol de México.",0.6788200506900607,6,4,12,2018
492,-PREGUNTA,"En esta iniciativa para la Reforma Educativa incluirá un apartado en donde se les pida a los sindicatos de maestros que no creen nuevos partidos políticos, esto para no intervenir con la democracia sindical.",0.0107339377130885,34,4,12,2018
493,-PREGUNTA,"Y esta pregunta va después de que Elba Esther Gordillo está gestando un nuevo partido, y preguntarle si esto no va a intervenir, precisamente, con la democracia sindical.",0.0560156149216323,28,4,12,2018
494,-PREGUNTA,"Y en las reuniones que había tenido usted con el SNTE les habría propuesto que el Gobierno Federal mediara entre las diferentes corrientes sindicales para que se pudieran llevar unas elecciones libres. Esta intervención, esta mediación ¿cómo sería?",0.0840609676183483,38,4,12,2018
495,-PREGUNTA,"Y, por último, preguntarle, de dónde o con qué dinero se pagarían los bonos del Nuevo Aeropuerto, se utilizaría dinero de los impuestos de los ciudadanos o de dónde saldría este dinero para comprarlos.",0.013180756306045,34,4,12,2018
496,-PREGUNTA,Gracias.,0.441790940003079,1,4,12,2018
497,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR," Son varias. Pero la Reforma que se va a proponer en materia de educación tiene que ver con lo que ya expresamos: el garantizar el derecho a la educación, educación gratuita, de calidad, en todos los niveles escolares; es garantizar el acceso a la educación, que nadie se quede sin la oportunidad de estudiar y que se mejore la calidad de la enseñanza, y que podamos lograr esto con el apoyo de maestros y de padres de familia, que no haya imposición.",0.4263377792714635,82,4,12,2018
498,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"No se puede llevar a cabo una Reforma Educativa sin los maestros. Por eso es algo nuevo y considero bueno para el país el que se lleve a cabo una auténtica Reforma Educativa, con el acompañamiento de maestros y de padres de familia.",0.0846006857339945,43,4,12,2018
499,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Acerca de la democracia sindical, en general, no sólo para el sindicato de maestros, lo que se está proponiendo es que los trabajadores elijan libremente a sus representantes.",0.0612613463854612,28,4,12,2018
500,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Ya no va a haber dirigentes sindicales apoyados, promovidos, respaldados, por el Gobierno. No van a haber sindicatos del Gobierno, sindicatos apoyados por las autoridades. Se terminan los sindicatos de Estado. Los sindicatos van a tener independencia para que los trabajadores elijan libremente a sus representantes.",0.0090382378661292,46,4,12,2018
501,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Nosotros no vamos a meternos a la vida interna de los sindicatos. Van a ser los trabajadores. Lo que vamos a procurar es que haya democracia sindical, que no haya imposiciones, que el voto sea libre y secreto.",0.471562692800812,38,4,12,2018
502,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Eso es lo que le corresponde supervisar, vigilar, a la Secretaría del Trabajo.",0.0501108099851392,13,4,12,2018
503,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Esa es la función.,0.8735195981622864,4,4,12,2018
504,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Si podemos ayudar en la conciliación para que haya democracia sindical, estamos dispuestos a hacerlo, pero a solicitud de las partes, no de manera oficiosa.",0.2417520262397393,25,4,12,2018
505,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Si las partes piden que intervenga la Secretaría del Trabajo, lo haremos, buscando la conciliación; buscando que, de manera democrática, se renueven las direcciones sindicales.",0.0132725302494655,25,4,12,2018
506,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Dos más.,0.5764756478268122,2,4,12,2018
507,-PREGUNTA, Buenos días.,0.9384397760356878,2,4,12,2018
508,-PREGUNTA,"Ayer nos comentaba que no se va a hacer ningún acuerdo ilegal en este planteamiento del desarme del crimen organizado; pero a mí me gustaría, si nos pudiera explicar entonces, cuál va a ser la estrategia de acercamiento; es decir, van a esperar que sean ellos quienes busquen este posible perdón, indulto o amnistía; o cómo van a llegar a ellos, será atacando las finanzas.",0.0029270257165848,65,4,12,2018
509,-PREGUNTA,"Cómo está planteada esta estrategia del desarme, señor.",0.0513540733585077,8,4,12,2018
510,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR," Ya se dio a conocer un plan hace algunos días, el Plan para la Paz y la Seguridad. Ahí viene expuesto lo que nos estás preguntando. Desde luego, es un proceso. Nosotros vamos a estarles informando aquí, poco a poco.",0.2242170973573281,40,4,12,2018
511,-PREGUNTA," A propósito de la condición de la Ley Orgánica de la Administración Pública, parece que en los últimos días se han dado una serie de inconformidades, en particular en el sector académico justamente, como el ejemplo que planteaba con CIDE, el Instituto Mora, por reducción de ingresos de investigadores hasta el 50 por ciento.",0.0403509923622504,54,4,12,2018
512,-PREGUNTA,"Y esto sumado a otros incidentes, como lo de la radio pública, que subsanó recientemente el Senado.",0.3123159565926799,17,4,12,2018
513,-PREGUNTA,¿No fue precipitado el proceso de reforma?,0.3100432094089633,7,4,12,2018
514,-PREGUNTA,"Y si estaría en una posición de revisar esta legislación, dadas las condiciones que se han venido presentando en diferentes sectores de la Administración.",0.3154754126600598,24,4,12,2018
515,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR," No. Mire, tan no fue precipitado que la Ley que se aprobó estaba congelada en la Cámara de Diputados, se había aprobado en el Senado hace 10 años aproximadamente.",0.1806406330905941,29,4,12,2018
516,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Les doy el dato más tarde.,0.4185208625780006,6,4,12,2018
517,-PREGUNTA, Señor presidente.,0.4259346080552831,2,4,12,2018
518,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR," Permíteme, es que es muy interesante esto.",0.945978968906072,7,4,12,2018
519,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Se aprobó, era Pablo Gómez Senador, luego se aprueba en el Senado y pasa a la Cámara de Diputados y ahí se congela. Y tarda 10 años, y lo que nosotros hacemos, como correspondía al planteamiento de que ningún funcionario ganara más que lo que percibe el presidente, que era la esencia de esa ley, pues se activó, se sacó de la congeladora y se aprobó.",0.1431944819342742,66,4,12,2018
520,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Entonces, imagínense una ley de 10 años, qué más debate, qué más información. Además, nosotros hemos venido hablando de esto desde hace mucho tiempo.",0.08146823518904,24,4,12,2018
521,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Yo no sé si haya investigadores que ganen 200 mil pesos. No hay ningún investigador que gane 200 mil pesos. Entonces, sí les afectaría, porque se quedarían con 100 mil.",0.0045469659943517,30,4,12,2018
522,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Pero no es el caso de los investigadores. Y trabajadores de base, sindicalizados, los que ganan menos de 20 mil pesos al mes, van a recibir aumentos. Los de abajo, que es la mayoría de los servidores públicos.",0.0362148500666062,38,4,12,2018
523,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y, también, los que ganan de 20 a 40, 50 mil pesos, no van a tener problema; es decir, van a seguir recibiendo sus sueldos con el componente de inflación.",0.0100502461991744,30,4,12,2018
524,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Donde hay la disminución es arriba. Por ejemplo, yo voy a ganar el 40 por ciento de lo que ganaba el presidente Peña.",0.54466926076987,23,4,12,2018
525,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"En otros casos la reducción es mayor porque ganaban mucho más formalmente. Entonces, éste es el plan que se está llevando a cabo.",0.2815553207161952,23,4,12,2018
526,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Acerca de lo de la radio, lo que se busca, también lo explico para que se entienda, el Estado tiene estaciones de radio, tiene canales de televisión, tiene agencias de noticias, y cada dependencia, ya sea de la radio, de la televisión, Notimex, tienen su propia política.",0.2759912778131975,47,4,12,2018
527,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Al mismo tiempo, se creó desde hace unos años un organismo para articular, para unir toda la política de comunicación del Estado, que esto lo hacen en España, que tiene su Televisión Española; lo hacen en el Reino Unido.",0.4374708476229134,39,4,12,2018
